,Rechnung,Wellenhöhe_Modell
75,0.37136828617080336,0.47124679595634245
76,0.2761748003358964,0.37119874368145706
77,0.29673605273118697,0.3935640935560124
78,0.29112809260234684,0.38750175433042067
79,0.2705687785362791,0.36503283307003476
80,0.257494001984938,0.3505478246093072
81,0.2369748244653046,0.32753704284344115
82,0.2705687785362791,0.36503296323634693
83,0.28365098070918066,0.37937465065274395
84,0.29112809260234684,0.38750744797589093
85,0.2705687785362791,0.36504996005863516
86,0.2369748244653046,0.3275381539728816
87,0.22394252924461705,0.3127600393171227
88,0.22394252924461705,0.31276105610867805
89,0.19611451692681975,0.28083921745935936
90,0.17582407116002136,0.2573231300122031
91,0.12486366756253532,0.1983051242588029
92,0.09815599743492576,0.16890215753643484
93,0.1374883305148926,0.2127897656020081
94,0.07894362055649028,0.15046777633331132
95,0.055094267621853966,0.1366147460573071
96,0.061828308489911415,0.1389574610528591
97,0.09288106417417752,0.16349944683337192
98,0.061828308489911415,0.1389626455191418
99,0.06250654737416811,0.1392742810730348
100,0.048434044587103216,0.1357143546133118
101,0.061828308489911415,0.13899851849195705
102,0.07377040502186323,0.14637879489809988
103,0.048434044587103216,0.13571528403926844
104,0.1105550308922836,0.18228435540274426
105,0.15019725900642933,0.22756654279642538
106,0.1374883305148926,0.21287253134613748
107,0.14292538221280754,0.21913493048573318
108,0.12486366756253532,0.19836464434305323
109,0.09288106417417752,0.163546381841061
110,0.09815599743492576,0.16891571530476268
111,0.07603458748050378,0.14808537335993435
112,0.04184779844178809,0.13556064349144037
113,0.03636692342053029,0.13446600543105053
114,0.05490147217928494,0.13660125017837046
115,0.04926471184528032,0.13578068885650116
116,0.05490147217928494,0.13662497838543092
117,0.0433440502136877,0.13563631112551072
118,0.0433440502136877,0.13596292310588812
119,0.03765816087303055,0.13494750150975504
120,0.03765816087303055,0.13501093101628692
121,0.03765816087303055,0.1351027692311253
122,0.05104132771638948,0.13601069675813746
123,0.06479101158890684,0.1407387052749751
124,0.05104132771638948,0.13607408798620113
125,0.029182412363477187,0.12865120301522234
126,0.05490147217928494,0.1368452675686555
127,0.04926471184528032,0.13601296235676633
128,0.11769222610739873,0.19025306748645068
129,0.07377040502186323,0.14635378604140095
130,0.06692311463329732,0.14168909600632473
131,0.09288106417417752,0.16380617753627516
132,0.06250654737416811,0.13956577206339155
133,0.06250654737416811,0.13956560139984706
134,0.04184779844178809,0.13566778817901656
135,0.05490147217928494,0.13660869000630874
136,0.06250654737416811,0.13934748519729767
137,0.05490147217928494,0.13667068565648952
138,0.09777127855821872,0.1686083632995269
139,0.11998660975368446,0.19284626890880446
140,0.11998660975368446,0.19285835683355382
141,0.1118593020609405,0.18380969117688678
142,0.10579961203231952,0.17723980079796886
143,0.1118593020609405,0.18388821405023914
144,0.08980594478185265,0.16054003859352042
145,0.08980594478185265,0.1605388107715085
146,0.09777127855821872,0.1686282601739464
147,0.10579961203231952,0.17714723938978738
148,0.10522630276801806,0.1765231824820504
149,0.11769222610739873,0.19028992364167757
150,0.12486366756253532,0.19839977958133795
151,0.12486366756253532,0.1983983178211819
152,0.1629791953621184,0.24243328546100906
153,0.1629791953621184,0.24242862281953081
154,0.15749295343899733,0.23605432024532397
155,0.14292538221280754,0.2191338373524191
156,0.07894362055649028,0.15056255643389677
157,0.09815599743492576,0.16896121498323952
158,0.11769222610739873,0.19022034403034127
159,0.10522630276801806,0.17646611360896924
160,0.10522630276801806,0.17647775530062224
161,0.10522630276801806,0.17646683981939937
162,0.11769222610739873,0.1902221421496543
163,0.13432946055122294,0.20916588044260592
164,0.14258776252378982,0.21870250404364472
165,0.1488087322025785,0.2259201543388386
166,0.1634074844425698,0.2428910536710849
167,0.1634074844425698,0.24289191279124167
168,0.1802189847429116,0.2624304789285986
169,0.20990976825619184,0.2967001184120257
170,0.20139562533824895,0.2869229018042906
171,0.195025536340584,0.2795867386216155
172,0.15749295343899733,0.23604161770142415
173,0.1703120202422548,0.25092613209263753
174,0.22952488290384845,0.31910750054926135
175,0.19611451692681975,0.2808627851949984
176,0.19056940176569956,0.2744550416093106
177,0.17582407116002136,0.257357204361165
178,0.1629791953621184,0.24242101744937058
179,0.14292538221280754,0.2191005775525267
180,0.12486366756253532,0.19831741697681143
181,0.10522630276801806,0.176436938202176
182,0.11769222610739873,0.19020477850156875
183,0.13026314119460505,0.20448804945662752
184,0.10522630276801806,0.17645083405817485
185,0.08588773906430319,0.15671423443736693
186,0.09288106417417752,0.16351772196055317
187,0.09815599743492576,0.1689344126994577
188,0.08387647013145264,0.15484225944449956
189,0.06250654737416811,0.13929103963935882
190,0.04926471184528032,0.13576539850141872
191,0.07020481671575036,0.14379737287669078
192,0.08980594478185265,0.16048491052150654
193,0.08980594478185265,0.1604846840651205
194,0.1118593020609405,0.18372928688872595
195,0.10579961203231952,0.17708184701271004
196,0.11998660975368446,0.19282142551109854
197,0.06692311463329732,0.14172851482689977
198,0.10522630276801806,0.17646634630677155
199,0.1374883305148926,0.21286818744138125
200,0.1178978978831576,0.19052205509997552
201,0.1075762498895408,0.1790705945227247
202,0.12804432628923892,0.20202191861171703
203,0.13026314119460505,0.2045230755839254
204,0.09815599743492576,0.16896255126656998
205,0.14292538221280754,0.21910848719019108
206,0.14292538221280754,0.21910305868511581
207,0.13026314119460505,0.20450786117563524
208,0.17582407116002136,0.2573289514725674
209,0.19056940176569956,0.2744182231312795
210,0.19056940176569956,0.2744198745841395
211,0.20908158367540336,0.29574565175130635
212,0.22952488290384845,0.31906543611220883
213,0.20908158367540336,0.29574642974293364
214,0.22394252924461705,0.3127328724956786
215,0.2761748003358964,0.3711368200853765
216,0.29112809260234684,0.38743245064391263
217,0.29112809260234684,0.38745005340900385
218,0.3042128775576702,0.4015381483468746
219,0.30981974350239594,0.4075236388639659
220,0.30981974350239594,0.40752258109686035
221,0.35088803456167444,0.4503890523726826
222,0.35088803456167444,0.45036234708184775
223,0.3441982633654011,0.44347348912846274
224,0.2755710969519745,0.37044044821328326
225,0.2484917819578286,0.34043341884246386
226,0.2484917819578286,0.34042864649242605
227,0.2695609765409981,0.3638147035613622
228,0.2590322603587996,0.3521512500661389
229,0.2695609765409981,0.36381416484634443
230,0.2800753290221727,0.3753486508457574
231,0.2695609765409981,0.363795960760381
232,0.2755710969519745,0.3704213881638179
233,0.2695609765409981,0.36379710605139637
234,0.2965630361091224,0.3932121048485651
235,0.2920710162477725,0.3883654605248026
236,0.2920710162477725,0.3883650626136591
237,0.3441982633654011,0.44338286203662497
238,0.3378334219948136,0.4368051342026664
239,0.318425830339164,0.41651477049299346
240,0.35834069100323673,0.4578265075563873
241,0.37136828617080336,0.47094613294890564
242,0.32476575436189736,0.4231455037867651
243,0.3917966201895848,0.49104881642784326
244,0.4434911562060435,0.5399971376277335
245,0.43061413525118997,0.528075126224121
246,0.2630962626896524,0.35658224191533794
247,0.29112809260234684,0.3872456890590262
248,0.30254654803058884,0.3995656883353531
249,0.2860761350527419,0.3818091572997909
250,0.2258785892607029,0.3148804239142137
251,0.257494001984938,0.3503502333279147
252,0.19611451692681975,0.28081340779481556
253,0.19611451692681975,0.28081622953838964
254,0.18318873141707293,0.26587329667802406
255,0.19056940176569956,0.2744127365195545
256,0.2035196855674936,0.28933847581502314
257,0.19056940176569956,0.27441131330898194
258,0.19611451692681975,0.2808118558808974
259,0.20908158367540336,0.29572192483606785
260,0.20908158367540336,0.2957223208623435
261,0.1629791953621184,0.24240962606356098
262,0.15749295343899733,0.2360334005856535
263,0.1703120202422548,0.2509322835834069
264,0.19056940176569956,0.2744173197384212
265,0.19611451692681975,0.28082117090915576
266,0.19056940176569956,0.27442925505060856
267,0.19056940176569956,0.2744461511015726
268,0.22394252924461705,0.3127139606902336
269,0.2080740954220219,0.29460383458613465
270,0.17163219056370108,0.25249364138020514
271,0.18366612111650574,0.2664574361363513
272,0.1611220135618703,0.2402709469565197
273,0.14465586368706346,0.22114777021288712
274,0.14017812345520175,0.21595294921737232
275,0.1105550308922836,0.18226538871840933
276,0.10522630276801806,0.17644661773173437
277,0.09815599743492576,0.1689298134460594
278,0.1105550308922836,0.182266728840364
279,0.10522630276801806,0.17644774280544784
280,0.08588773906430319,0.1567321021903558
281,0.07377040502186323,0.14634347563391656
282,0.06692311463329732,0.14167860550304096
283,0.055094267621853966,0.13663469871730152
284,0.048434044587103216,0.13572280452439103
285,0.06692311463329732,0.14167894012732396
286,0.07377040502186323,0.14634470512837428
287,0.06692311463329732,0.1416789523639708
288,0.07894362055649028,0.1504897286982131
289,0.07894362055649028,0.15048941999629736
290,0.07377040502186323,0.14634693455509695
291,0.09815599743492576,0.16894783806522717
292,0.14292538221280754,0.2190922256523425
293,0.14017812345520175,0.21593737286955975
294,0.2153201133147536,0.30292663246582574
295,0.2047626962397953,0.2908199577580711
296,0.2153201133147536,0.30292632523069996
297,0.1881836022653129,0.271690964236636
298,0.16712528024835224,0.2472429242264504
299,0.13421801560016453,0.20902901493341913
300,0.1703120202422548,0.25091362624501196
301,0.1629791953621184,0.24238503549736592
302,0.2425667866846894,0.33382108590418585
303,0.21650710491965308,0.30425777691748745
304,0.2369748244653046,0.32751338275537223
305,0.22952488290384845,0.31907637079189966
306,0.257494001984938,0.35050711535949436
307,0.2630962626896524,0.3567284725447081
308,0.2761748003358964,0.3711465038975166
309,0.29673605273118697,0.3935184785649706
310,0.29112809260234684,0.3874454014549073
311,0.257494001984938,0.3505096339508956
312,0.2761748003358964,0.37117208741760965
313,0.22952488290384845,0.3190976116930674
314,0.29673605273118697,0.39353380889797196
315,0.28365098070918066,0.37933616316060204
316,0.36392633706605737,0.46368861775801967
317,0.3378334219948136,0.436989408684604
318,0.3378334219948136,0.4369668185086656
319,0.30981974350239594,0.4075227673093499
320,0.3172939777515709,0.4154555679766072
321,0.36392633706605737,0.46363846235249495
322,0.35088803456167444,0.4503883893027979
323,0.3042128775576702,0.4015151456456897
324,0.29673605273118697,0.393466422268684
325,0.2761748003358964,0.3710981514029245
326,0.2369748244653046,0.3274682184865735
327,0.2369748244653046,0.3274550401416103
328,0.1566245601586285,0.23503617597208154
329,0.16712528024835224,0.24723572038133776
330,0.16712528024835224,0.247235380205093
331,0.1566245601586285,0.23504214094528975
332,0.17764659857282508,0.25945197363051176
333,0.2425667866846894,0.33370900003604775
334,0.20908158367540336,0.2957060223015914
335,0.15749295343899733,0.23603989495396782
336,0.1703120202422548,0.25093198296365904
337,0.21650710491965308,0.30419676048336436
338,0.2047626962397953,0.29076988798978115
339,0.2258785892607029,0.31490004165693647
340,0.2379423157754005,0.3285196114286436
341,0.2379423157754005,0.328533864245122
342,0.2755710969519745,0.37034115012664426
343,0.3070295799213394,0.40433190703204736
344,0.3070295799213394,0.4043474399762338
345,0.3070295799213394,0.4042943371528095
346,0.2755710969519745,0.37031277928659184
347,0.2484917819578286,0.3403333144061509
348,0.2153201133147536,0.3028325195779101
349,0.19873177350595456,0.2838073314335616
350,0.18366612111650574,0.26641784562927323
351,0.17163219056370108,0.2524675788615682
352,0.1611220135618703,0.24026338672808042
353,0.12381948389708272,0.19724279517668278
354,0.14017812345520175,0.21598757616309386
355,0.17163219056370108,0.25247533041686865
356,0.11346758025331988,0.18563481039662294
357,0.12975627953051996,0.20400782960826858
358,0.1031704877066582,0.17435646463407478
359,0.15019725900642933,0.22757118240706906
360,0.11769222610739873,0.19032939080381117
361,0.09815599743492576,0.16903693840824496
362,0.08665280550876496,0.15754987771259463
363,0.08712275451824618,0.15799508865467812
364,0.07127652023249682,0.14475227017631664
365,0.08133459274635539,0.15281267721995864
366,0.1031704877066582,0.17444350349771293
367,0.1178978978831576,0.1906384820750626
368,0.09731455006951656,0.16827644245649864
369,0.08133459274635539,0.15284428301659786
370,0.08133459274635539,0.15284522030854836
371,0.06557447003993576,0.14122338296446096
372,0.026940698995370976,0.12612980557479006
373,0.026940698995370976,0.12602439240796187
374,0.026940698995370976,0.12599461694327282
375,0.01651231886539749,0.10824582865625998
376,0.051488914227932565,0.13611663532884657
377,0.04593296878369451,0.13574939115350682
378,0.06132198225581044,0.13883233920699384
379,0.051488914227932565,0.13605511739561227
380,0.06557447003993576,0.1409547438917433
381,0.048434044587103216,0.13572544555723118
382,0.06692311463329732,0.1416632691016888
383,0.061828308489911415,0.1389942874310758
384,0.12486366756253532,0.1983390692915134
385,0.13026314119460505,0.20451347333800007
386,0.14292538221280754,0.21911938020669847
387,0.12975627953051996,0.20395510796202815
388,0.16712528024835224,0.24721957572491593
389,0.2047626962397953,0.29079408758898045
390,0.2153201133147536,0.3029005678028558
391,0.19873177350595456,0.2838567363928136
392,0.2047626962397953,0.29079152185461926
393,0.19421003614490656,0.2786151696567394
394,0.17163219056370108,0.25246798929687647
395,0.09731455006951656,0.16812406946282593
396,0.06132198225581044,0.13878062955483148
397,0.08133459274635539,0.1525914780932029
398,0.09731455006951656,0.1680941165822284
399,0.09731455006951656,0.16809443210449568
400,0.08712275451824618,0.1579219037724682
401,0.09731455006951656,0.16808144196332625
402,0.1374883305148926,0.21283227646356045
403,0.15019725900642933,0.22754414118518174
404,0.14292538221280754,0.21911589908382612
405,0.10522630276801806,0.17649828317102803
406,0.10522630276801806,0.17649847402191465
407,0.09815599743492576,0.16897053452874333
408,0.09815599743492576,0.16898541394888053
409,0.09288106417417752,0.1635802597198572
410,0.1105550308922836,0.18231468775196835
411,0.07894362055649028,0.15056304816127447
412,0.09731455006951656,0.16811066832350724
413,0.08712275451824618,0.15794665085129025
414,0.09148141108136168,0.16222364741304074
415,0.09148141108136168,0.16226264837138588
416,0.09731455006951656,0.16817872872867812
417,0.09148141108136168,0.16233132770197567
418,0.036338888605598016,0.13454101262656665
419,0.04593296878369451,0.13567211042454638
420,0.051488914227932565,0.1359667145876712
421,0.04593296878369451,0.13565079357565474
422,0.05568689599344154,0.136775850335195
423,0.1105550308922836,0.1822431664179422
424,0.04349215775561692,0.13564803306346077
425,0.1031704877066582,0.17423776233093607
426,0.1611220135618703,0.24022636476772335
427,0.2153201133147536,0.3029428171261945
428,0.2153201133147536,0.3029489961040815
429,0.2153201133147536,0.3029497879007928
430,0.2755710969519745,0.3705766461915896
431,0.2860761350527419,0.3820624508180768
432,0.2755710969519745,0.37058087443106535
433,0.2705687785362791,0.3650381095685626
434,0.257494001984938,0.35055338932181246
435,0.2500279031616481,0.342219500161757
436,0.2705687785362791,0.3650376428668196
437,0.22952488290384845,0.31910517367899727
438,0.18318873141707293,0.2658735749564532
439,0.14292538221280754,0.21907675406019672
440,0.13026314119460505,0.20447834196766324
441,0.09815599743492576,0.16891535398652763
442,0.10522630276801806,0.17645627619466653
443,0.1105550308922836,0.1822519299774079
444,0.07894362055649028,0.1504856392744957
445,0.07020481671575036,0.14427448307725896
446,0.04184779844178809,0.13589340435986536
447,0.055094267621853966,0.13707506288480042
448,0.032164449477153564,0.13196316255962193
449,0.04349215775561692,0.13573117948288718
450,0.051488914227932565,0.13608427439536802
451,0.1031704877066582,0.17424901719779312
452,0.1611220135618703,0.24035478006695687
453,0.257494001984938,0.3505277043244531
454,0.1566245601586285,0.23499679261967837
455,0.12975627953051996,0.20390264137004038
456,0.08588773906430319,0.15668467127410468
457,0.048434044587103216,0.1360957236141262
458,0.048434044587103216,0.13613657793554856
459,0.04349215775561692,0.13592616923820725
460,0.055094267621853966,0.13695871269103166
461,0.055094267621853966,0.1368905144068765
462,0.061828308489911415,0.1391283749421892
463,0.07894362055649028,0.15072336183158072
464,0.09288106417417752,0.16370316627632842
465,0.061828308489911415,0.13918154151373158
466,0.061828308489911415,0.1391812672066667
467,0.07894362055649028,0.1507228892368963
468,0.07377040502186323,0.146545366939655
469,0.055094267621853966,0.13670971267893064
470,0.048434044587103216,0.13580940699949012
471,0.07377040502186323,0.14644661202364287
472,0.06692311463329732,0.1417805830230674
473,0.08588773906430319,0.1569007350116614
474,0.07894362055649028,0.15069309364663402
475,0.048434044587103216,0.13602259828593063
476,0.019648635022665936,0.11970537769856593
477,0.09288106417417752,0.16349673723773983
478,0.109685997563556,0.18128586096041593
479,0.1629791953621184,0.24238369238354485
480,0.22394252924461705,0.3127683039994786
481,0.17582407116002136,0.25732295131342353
482,0.21650710491965308,0.3042754289491434
483,0.1703120202422548,0.25091152564519437
484,0.2500279031616481,0.34221699447243825
485,0.22394252924461705,0.3127590284381831
486,0.2369748244653046,0.3275389580990366
487,0.2425667866846894,0.33384282316515035
488,0.2630962626896524,0.3567729484281111
489,0.20908158367540336,0.2957629649569532
490,0.19056940176569956,0.2744219822815683
491,0.13026314119460505,0.20447322017804276
492,0.09815599743492576,0.16890438633263247
493,0.13026314119460505,0.20447303855657117
494,0.10522630276801806,0.17642265281669894
495,0.07377040502186323,0.14631550800000828
496,0.10522630276801806,0.1764481382929663
497,0.21650710491965308,0.3043059200401277
498,0.35834069100323673,0.458132872031464
499,0.3769452654724814,0.4768498025493828
500,0.36392633706605737,0.4637949034561673
501,0.3769452654724814,0.4768494802986982
502,0.3434300488900203,0.44287452436838526
503,0.3434300488900203,0.4428754614457149
504,0.30981974350239594,0.40762626528158646
505,0.257494001984938,0.3505609315553561
506,0.19056940176569956,0.27442803571981217
507,0.15749295343899733,0.23599750847247092
508,0.15019725900642933,0.22751478988883472
509,0.15019725900642933,0.22751383875728162
510,0.15749295343899733,0.23599604844496141
511,0.08588773906430319,0.15667923244783624
512,0.061828308489911415,0.13895285233992663
513,0.11769222610739873,0.19018543288792966
514,0.19611451692681975,0.280833424858035
515,0.2369748244653046,0.3275369781845303
516,0.29673605273118697,0.39356240745698257
517,0.33036756479747265,0.42927517156086803
518,0.3769452654724814,0.47681532913990143
519,0.41770449268633336,0.5164735954733939
520,0.4909995832016656,0.5830171914448207
521,0.4909995832016656,0.5830362558423101
522,0.5036954130203839,0.593935725616211
523,0.4508339687059658,0.547347286897012
524,0.4837258925412963,0.5767218943351234
525,0.4909995832016656,0.5830377061847216
526,0.3843748362757593,0.4841884558430938
527,0.4047645157063416,0.504102251594376
528,0.4508339687059658,0.5473315972879758
529,0.43061413525118997,0.5286452100106453
530,0.3917966201895848,0.4914819616911807
531,0.4047645157063416,0.5040835236514429
532,0.32476575436189736,0.42340283089122255
533,0.32476575436189736,0.42339620234527553
534,0.20908158367540336,0.29576253632225863
535,0.21650710491965308,0.3042684744441576
536,0.11769222610739873,0.19019136987608057
537,0.12486366756253532,0.19830187225618354
538,0.10522630276801806,0.17641936190135846
539,0.10579961203231952,0.17705033686077232
540,0.07020481671575036,0.14377344901576194
541,0.029182412363477187,0.12884437614852928
542,0.08387647013145264,0.15512891428989956
543,0.1629791953621184,0.2423887097054948
544,0.2705687785362791,0.3650333928006926
545,0.3434300488900203,0.44283673823847547
546,0.4671925527259193,0.5620692137379905
547,0.4908641715182439,0.5828799084859124
548,0.3843748362757593,0.4841761023968165
549,0.4973063101572183,0.5884188908246826
550,0.5507253746897617,0.6325979102270307
551,0.4636553917995123,0.5589298609574822
552,0.4379765690803763,0.5355095518517481
553,0.41770449268633336,0.5164734852629544
554,0.4636553917995123,0.5589167819650098
555,0.4909995832016656,0.5830193535045478
556,0.4736559360043576,0.5678209688711383
557,0.42508529525431066,0.5234575009901015
558,0.4909995832016656,0.5830193851718113
559,0.4764388438010084,0.5702964307487618
560,0.5163476313762976,0.6045765810178881
561,0.6119935003650796,0.6791267054372274
562,0.5294180059308556,0.6153753966904125
563,0.4822652061460597,0.5753985091540545
564,0.4585665898336732,0.5543171027775944
565,0.40448104944686825,0.5037941468800171
566,0.4736559360043576,0.5678177959886467
567,0.4585665898336732,0.5543299849189722
568,0.4047645157063416,0.5041102511156422
569,0.5825184407130471,0.6572954352250219
570,0.4636553917995123,0.5589092093443628
571,0.4434911562060435,0.5406019561897666
572,0.4964458863497358,0.5877339415868923
573,0.5415148508539079,0.6252520266072661
574,0.5486705616328942,0.6309820758484956
575,0.5415148508539079,0.6252334078762667
576,0.5235572649165695,0.6105710137030447
577,0.5235572649165695,0.6105390254542573
578,0.41031378264700696,0.5094178186964964
579,0.37136828617080336,0.4712466697261442
580,0.4047645157063416,0.5040902735516812
581,0.43061413525118997,0.5286475736843358
582,0.5091232285169208,0.598514428479346
583,0.4379765690803763,0.5355094330913559
584,0.3172939777515709,0.4155386639263836
585,0.41770449268633336,0.5164846542721737
586,0.41031378264700696,0.5094321898098256
587,0.35088803456167444,0.4505151188984159
588,0.36392633706605737,0.46376641542365793
589,0.395806205267149,0.49538944206411073
590,0.4196504697849369,0.5183172909722744
591,0.4348019430933038,0.532538798463807
592,0.4908641715182439,0.5828951859040798
593,0.5123130259762754,0.6011795575212913
594,0.5825184407130471,0.6572887133278216
595,0.5740609998510288,0.650866277926332
596,0.5507253746897617,0.6326304455089913
597,0.5740609998510288,0.6508575523235189
598,0.6495827851773434,0.7055282375496132
599,0.4348019430933038,0.5325469460884229
600,0.4822652061460597,0.5754099719796788
601,0.4822652061460597,0.5753955964547929
602,0.4585665898336732,0.5543317140996014
603,0.5208718114736193,0.6083310519731986
604,0.4520913482479606,0.5484505033258134
605,0.4585665898336732,0.5543191423058627
606,0.4283108868154571,0.5264589030004663
607,0.3176566816061575,0.41589331015908965
608,0.2570813149152392,0.3500836280980731
609,0.23986966872226265,0.33080105276232474
610,0.20139562533824895,0.2869347617174229
611,0.1938702518619949,0.27825228777215066
612,0.1938702518619949,0.27825033445370495
613,0.20933471422992747,0.29606279076591946
614,0.3079541610858159,0.405599795023219
615,0.348686198859648,0.44824288602470425
616,0.3741038153384386,0.4739987488961842
617,0.395806205267149,0.4954057651023035
618,0.4908641715182439,0.5829087524992353
619,0.4908641715182439,0.5829108760582101
620,0.4908641715182439,0.5829092799083087
621,0.4434504821596504,0.5405727803721297
622,0.4822652061460597,0.575428430339689
623,0.5677078589912996,0.6459679953736777
624,0.6433430500670924,0.7012991773252082
625,0.5507253746897617,0.6326008563199916
626,0.6119935003650796,0.6791268356427467
627,0.5825184407130471,0.657272758016191
628,0.5058859629661959,0.5957469933869861
629,0.4131512707093679,0.5121113422773866
630,0.4283108868154571,0.5264599465302535
631,0.40448104944686825,0.5038004031002491
632,0.40448104944686825,0.5038012311318814
633,0.3415322868395582,0.44087764736688406
634,0.30247827628189755,0.39973546998117915
635,0.2873186067019348,0.38337182855518387
636,0.3567327745861658,0.456479687488717
637,0.311149744031506,0.4090091043143001
638,0.311149744031506,0.40900829877642125
639,0.3263361842316801,0.42506290008416664
640,0.3502180668280158,0.44984708669683965
641,0.380616355748916,0.480489677498519
642,0.5058859629661959,0.5957943612582576
643,0.5443421519110365,0.6275254806692782
644,0.4973063101572183,0.5884820800169606
645,0.5208718114736193,0.6083775068464501
646,0.5592239109630961,0.6393347264515992
647,0.5825184407130471,0.6573028247063429
648,0.5507253746897617,0.6326164677197988
649,0.5358191074099746,0.6206262406119192
650,0.5592239109630961,0.6393267628392267
651,0.4348019430933038,0.5325469797003521
652,0.3415322868395582,0.4408807589836989
653,0.3415322868395582,0.4408837617550505
654,0.2959786221701793,0.39275841884647145
655,0.3263361842316801,0.42506011068655064
656,0.380616355748916,0.4804643173288077
657,0.40448104944686825,0.5038129387068815
658,0.3415322868395582,0.440890077434899
659,0.348686198859648,0.44826232386780884
660,0.31473458522645803,0.4128330108395779
661,0.2584038115296963,0.3515769038135224
662,0.20933471422992747,0.2960763935264736
663,0.21844578362028594,0.3065086268397203
664,0.1802189847429116,0.26244383132339105
665,0.12611565893849055,0.1997505042594147
666,0.14258776252378982,0.21870762141415065
667,0.20139562533824895,0.28694810204292714
668,0.272184008626272,0.3668529817706703
669,0.3892974847163072,0.48907554227499517
670,0.4196504697849369,0.5183426270632667
671,0.4822652061460597,0.5754203422390463
672,0.5592239109630961,0.6393358856093354
673,0.6203774439864915,0.6851812868560978
674,0.5677078589912996,0.6459455651027523
675,0.5123130259762754,0.6011986856264953
676,0.5058859629661959,0.5957736949296079
677,0.4520913482479606,0.5484536046376114
678,0.3263361842316801,0.42507013953635153
679,0.3079541610858159,0.40561410425465727
680,0.28989635876830977,0.38618771051602274
681,0.2635495308117992,0.3572939007787862
682,0.28989635876830977,0.3861834010606995
683,0.2584038115296963,0.3515796881130638
684,0.28989635876830977,0.38618863461362757
685,0.31473458522645803,0.41283057131631756
686,0.3804118366074348,0.4802763581845497
687,0.3305700872572445,0.4295205430338389
688,0.272184008626272,0.366856566663243
689,0.2959786221701793,0.39278726182112206
690,0.30247827628189755,0.399766384802803
691,0.380616355748916,0.4804879686133293
692,0.4196504697849369,0.5183486397620959
693,0.4131512707093679,0.5121643833860741
694,0.4131512707093679,0.5121525652831944
695,0.4348019430933038,0.5325771425907168
696,0.4973063101572183,0.5884825054025788
697,0.4434504821596504,0.5405872921234305
698,0.3892974847163072,0.48904144080594203
699,0.380616355748916,0.48046750072975675
700,0.40448104944686825,0.503813264358262
